# HELP testmetric the value is always 1.0 and there will be one point per hour for the whole year 2021
# TYPE testmetric gauge
testmetric{foo="bar"} 1.0 1.6332696e+06
testmetric{foo="bar"} 1.0 1.6332732e+06
testmetric{foo="bar"} 1.0 1.6332768e+06
testmetric{foo="bar"} 1.0 1.6332804e+06
testmetric{foo="bar"} 1.0 1.633284e+06
testmetric{foo="bar"} 1.0 1.6332876e+06
testmetric{foo="bar"} 1.0 1.6332912e+06
testmetric{foo="bar"} 1.0 1.6332948e+06
testmetric{foo="bar"} 1.0 1.6332984e+06
testmetric{foo="bar"} 1.0 1.633302e+06
testmetric{foo="bar"} 1.0 1.6333056e+06
testmetric{foo="bar"} 1.0 1.6333092e+06
testmetric{foo="bar"} 1.0 1.6333128e+06
testmetric{foo="bar"} 1.0 1.6333164e+06
testmetric{foo="bar"} 1.0 1.63332e+06
testmetric{foo="bar"} 1.0 1.6333236e+06
testmetric{foo="bar"} 1.0 1.6333272e+06
testmetric{foo="bar"} 1.0 1.6333308e+06
testmetric{foo="bar"} 1.0 1.6333344e+06
testmetric{foo="bar"} 1.0 1.633338e+06
testmetric{foo="bar"} 1.0 1.6333416e+06
testmetric{foo="bar"} 1.0 1.6333452e+06
testmetric{foo="bar"} 1.0 1.6333488e+06
testmetric{foo="bar"} 1.0 1.6333524e+06
testmetric{foo="bar"} 1.0 1.633356e+06
testmetric{foo="bar"} 1.0 1.6333596e+06
testmetric{foo="bar"} 1.0 1.6333632e+06
testmetric{foo="bar"} 1.0 1.6333668e+06
testmetric{foo="bar"} 1.0 1.6333704e+06
testmetric{foo="bar"} 1.0 1.633374e+06
testmetric{foo="bar"} 1.0 1.6333776e+06
testmetric{foo="bar"} 1.0 1.6333812e+06
testmetric{foo="bar"} 1.0 1.6333848e+06
testmetric{foo="bar"} 1.0 1.6333884e+06
testmetric{foo="bar"} 1.0 1.633392e+06
testmetric{foo="bar"} 1.0 1.6333956e+06
testmetric{foo="bar"} 1.0 1.6333992e+06
testmetric{foo="bar"} 1.0 1.6334028e+06
testmetric{foo="bar"} 1.0 1.6334064e+06
testmetric{foo="bar"} 1.0 1.63341e+06
testmetric{foo="bar"} 1.0 1.6334136e+06
testmetric{foo="bar"} 1.0 1.6334172e+06
testmetric{foo="bar"} 1.0 1.6334208e+06
testmetric{foo="bar"} 1.0 1.6334244e+06
testmetric{foo="bar"} 1.0 1.633428e+06
testmetric{foo="bar"} 1.0 1.6334316e+06
testmetric{foo="bar"} 1.0 1.6334352e+06
testmetric{foo="bar"} 1.0 1.6334388e+06
testmetric{foo="bar"} 1.0 1.6334424e+06
testmetric{foo="bar"} 1.0 1.633446e+06
testmetric{foo="bar"} 1.0 1.6334496e+06
testmetric{foo="bar"} 1.0 1.6334532e+06
testmetric{foo="bar"} 1.0 1.6334568e+06
testmetric{foo="bar"} 1.0 1.6334604e+06
testmetric{foo="bar"} 1.0 1.633464e+06
testmetric{foo="bar"} 1.0 1.6334676e+06
testmetric{foo="bar"} 1.0 1.6334712e+06
testmetric{foo="bar"} 1.0 1.6334748e+06
testmetric{foo="bar"} 1.0 1.6334784e+06
testmetric{foo="bar"} 1.0 1.633482e+06
testmetric{foo="bar"} 1.0 1.6334856e+06
testmetric{foo="bar"} 1.0 1.6334892e+06
testmetric{foo="bar"} 1.0 1.6334928e+06
testmetric{foo="bar"} 1.0 1.6334964e+06
testmetric{foo="bar"} 1.0 1.6335e+06
testmetric{foo="bar"} 1.0 1.6335036e+06
testmetric{foo="bar"} 1.0 1.6335072e+06
testmetric{foo="bar"} 1.0 1.6335108e+06
testmetric{foo="bar"} 1.0 1.6335144e+06
testmetric{foo="bar"} 1.0 1.633518e+06
testmetric{foo="bar"} 1.0 1.6335216e+06
testmetric{foo="bar"} 1.0 1.6335252e+06
testmetric{foo="bar"} 1.0 1.6335288e+06
testmetric{foo="bar"} 1.0 1.6335324e+06
testmetric{foo="bar"} 1.0 1.633536e+06
testmetric{foo="bar"} 1.0 1.6335396e+06
testmetric{foo="bar"} 1.0 1.6335432e+06
testmetric{foo="bar"} 1.0 1.6335468e+06
testmetric{foo="bar"} 1.0 1.6335504e+06
testmetric{foo="bar"} 1.0 1.633554e+06
testmetric{foo="bar"} 1.0 1.6335576e+06
testmetric{foo="bar"} 1.0 1.6335612e+06
testmetric{foo="bar"} 1.0 1.6335648e+06
testmetric{foo="bar"} 1.0 1.6335684e+06
testmetric{foo="bar"} 1.0 1.633572e+06
testmetric{foo="bar"} 1.0 1.6335756e+06
testmetric{foo="bar"} 1.0 1.6335792e+06
testmetric{foo="bar"} 1.0 1.6335828e+06
testmetric{foo="bar"} 1.0 1.6335864e+06
testmetric{foo="bar"} 1.0 1.63359e+06
testmetric{foo="bar"} 1.0 1.6335936e+06
testmetric{foo="bar"} 1.0 1.6335972e+06
testmetric{foo="bar"} 1.0 1.6336008e+06
testmetric{foo="bar"} 1.0 1.6336044e+06
testmetric{foo="bar"} 1.0 1.633608e+06
testmetric{foo="bar"} 1.0 1.6336116e+06
testmetric{foo="bar"} 1.0 1.6336152e+06
testmetric{foo="bar"} 1.0 1.6336188e+06
testmetric{foo="bar"} 1.0 1.6336224e+06
testmetric{foo="bar"} 1.0 1.633626e+06
testmetric{foo="bar"} 1.0 1.6336296e+06
testmetric{foo="bar"} 1.0 1.6336332e+06
testmetric{foo="bar"} 1.0 1.6336368e+06
testmetric{foo="bar"} 1.0 1.6336404e+06
testmetric{foo="bar"} 1.0 1.633644e+06
testmetric{foo="bar"} 1.0 1.6336476e+06
testmetric{foo="bar"} 1.0 1.6336512e+06
testmetric{foo="bar"} 1.0 1.6336548e+06
testmetric{foo="bar"} 1.0 1.6336584e+06
testmetric{foo="bar"} 1.0 1.633662e+06
testmetric{foo="bar"} 1.0 1.6336656e+06
testmetric{foo="bar"} 1.0 1.6336692e+06
testmetric{foo="bar"} 1.0 1.6336728e+06
testmetric{foo="bar"} 1.0 1.6336764e+06
testmetric{foo="bar"} 1.0 1.63368e+06
testmetric{foo="bar"} 1.0 1.6336836e+06
testmetric{foo="bar"} 1.0 1.6336872e+06
testmetric{foo="bar"} 1.0 1.6336908e+06
testmetric{foo="bar"} 1.0 1.6336944e+06
testmetric{foo="bar"} 1.0 1.633698e+06
testmetric{foo="bar"} 1.0 1.6337016e+06
testmetric{foo="bar"} 1.0 1.6337052e+06
testmetric{foo="bar"} 1.0 1.6337088e+06
testmetric{foo="bar"} 1.0 1.6337124e+06
testmetric{foo="bar"} 1.0 1.633716e+06
testmetric{foo="bar"} 1.0 1.6337196e+06
testmetric{foo="bar"} 1.0 1.6337232e+06
testmetric{foo="bar"} 1.0 1.6337268e+06
testmetric{foo="bar"} 1.0 1.6337304e+06
testmetric{foo="bar"} 1.0 1.633734e+06
testmetric{foo="bar"} 1.0 1.6337376e+06
testmetric{foo="bar"} 1.0 1.6337412e+06
testmetric{foo="bar"} 1.0 1.6337448e+06
testmetric{foo="bar"} 1.0 1.6337484e+06
testmetric{foo="bar"} 1.0 1.633752e+06
testmetric{foo="bar"} 1.0 1.6337556e+06
testmetric{foo="bar"} 1.0 1.6337592e+06
testmetric{foo="bar"} 1.0 1.6337628e+06
testmetric{foo="bar"} 1.0 1.6337664e+06
testmetric{foo="bar"} 1.0 1.63377e+06
testmetric{foo="bar"} 1.0 1.6337736e+06
testmetric{foo="bar"} 1.0 1.6337772e+06
testmetric{foo="bar"} 1.0 1.6337808e+06
testmetric{foo="bar"} 1.0 1.6337844e+06
testmetric{foo="bar"} 1.0 1.633788e+06
testmetric{foo="bar"} 1.0 1.6337916e+06
testmetric{foo="bar"} 1.0 1.6337952e+06
testmetric{foo="bar"} 1.0 1.6337988e+06
testmetric{foo="bar"} 1.0 1.6338024e+06
testmetric{foo="bar"} 1.0 1.633806e+06
testmetric{foo="bar"} 1.0 1.6338096e+06
testmetric{foo="bar"} 1.0 1.6338132e+06
testmetric{foo="bar"} 1.0 1.6338168e+06
testmetric{foo="bar"} 1.0 1.6338204e+06
testmetric{foo="bar"} 1.0 1.633824e+06
testmetric{foo="bar"} 1.0 1.6338276e+06
testmetric{foo="bar"} 1.0 1.6338312e+06
testmetric{foo="bar"} 1.0 1.6338348e+06
testmetric{foo="bar"} 1.0 1.6338384e+06
testmetric{foo="bar"} 1.0 1.633842e+06
testmetric{foo="bar"} 1.0 1.6338456e+06
testmetric{foo="bar"} 1.0 1.6338492e+06
testmetric{foo="bar"} 1.0 1.6338528e+06
testmetric{foo="bar"} 1.0 1.6338564e+06
testmetric{foo="bar"} 1.0 1.63386e+06
testmetric{foo="bar"} 1.0 1.6338636e+06
testmetric{foo="bar"} 1.0 1.6338672e+06
testmetric{foo="bar"} 1.0 1.6338708e+06
testmetric{foo="bar"} 1.0 1.6338744e+06
testmetric{foo="bar"} 1.0 1.633878e+06
testmetric{foo="bar"} 1.0 1.6338816e+06
testmetric{foo="bar"} 1.0 1.6338852e+06
testmetric{foo="bar"} 1.0 1.6338888e+06
testmetric{foo="bar"} 1.0 1.6338924e+06
testmetric{foo="bar"} 1.0 1.633896e+06
testmetric{foo="bar"} 1.0 1.6338996e+06
testmetric{foo="bar"} 1.0 1.6339032e+06
testmetric{foo="bar"} 1.0 1.6339068e+06
testmetric{foo="bar"} 1.0 1.6339104e+06
testmetric{foo="bar"} 1.0 1.633914e+06
testmetric{foo="bar"} 1.0 1.6339176e+06
testmetric{foo="bar"} 1.0 1.6339212e+06
testmetric{foo="bar"} 1.0 1.6339248e+06
testmetric{foo="bar"} 1.0 1.6339284e+06
testmetric{foo="bar"} 1.0 1.633932e+06
testmetric{foo="bar"} 1.0 1.6339356e+06
testmetric{foo="bar"} 1.0 1.6339392e+06
testmetric{foo="bar"} 1.0 1.6339428e+06
testmetric{foo="bar"} 1.0 1.6339464e+06
testmetric{foo="bar"} 1.0 1.63395e+06
testmetric{foo="bar"} 1.0 1.6339536e+06
testmetric{foo="bar"} 1.0 1.6339572e+06
testmetric{foo="bar"} 1.0 1.6339608e+06
testmetric{foo="bar"} 1.0 1.6339644e+06
testmetric{foo="bar"} 1.0 1.633968e+06
testmetric{foo="bar"} 1.0 1.6339716e+06
testmetric{foo="bar"} 1.0 1.6339752e+06
testmetric{foo="bar"} 1.0 1.6339788e+06
testmetric{foo="bar"} 1.0 1.6339824e+06
testmetric{foo="bar"} 1.0 1.633986e+06
testmetric{foo="bar"} 1.0 1.6339896e+06
testmetric{foo="bar"} 1.0 1.6339932e+06
testmetric{foo="bar"} 1.0 1.6339968e+06
testmetric{foo="bar"} 1.0 1.6340004e+06
testmetric{foo="bar"} 1.0 1.634004e+06
testmetric{foo="bar"} 1.0 1.6340076e+06
testmetric{foo="bar"} 1.0 1.6340112e+06
testmetric{foo="bar"} 1.0 1.6340148e+06
testmetric{foo="bar"} 1.0 1.6340184e+06
testmetric{foo="bar"} 1.0 1.634022e+06
testmetric{foo="bar"} 1.0 1.6340256e+06
testmetric{foo="bar"} 1.0 1.6340292e+06
testmetric{foo="bar"} 1.0 1.6340328e+06
testmetric{foo="bar"} 1.0 1.6340364e+06
testmetric{foo="bar"} 1.0 1.63404e+06
testmetric{foo="bar"} 1.0 1.6340436e+06
testmetric{foo="bar"} 1.0 1.6340472e+06
testmetric{foo="bar"} 1.0 1.6340508e+06
testmetric{foo="bar"} 1.0 1.6340544e+06
testmetric{foo="bar"} 1.0 1.634058e+06
testmetric{foo="bar"} 1.0 1.6340616e+06
testmetric{foo="bar"} 1.0 1.6340652e+06
testmetric{foo="bar"} 1.0 1.6340688e+06
testmetric{foo="bar"} 1.0 1.6340724e+06
testmetric{foo="bar"} 1.0 1.634076e+06
testmetric{foo="bar"} 1.0 1.6340796e+06
testmetric{foo="bar"} 1.0 1.6340832e+06
testmetric{foo="bar"} 1.0 1.6340868e+06
testmetric{foo="bar"} 1.0 1.6340904e+06
testmetric{foo="bar"} 1.0 1.634094e+06
testmetric{foo="bar"} 1.0 1.6340976e+06
testmetric{foo="bar"} 1.0 1.6341012e+06
testmetric{foo="bar"} 1.0 1.6341048e+06
testmetric{foo="bar"} 1.0 1.6341084e+06
testmetric{foo="bar"} 1.0 1.634112e+06
testmetric{foo="bar"} 1.0 1.6341156e+06
testmetric{foo="bar"} 1.0 1.6341192e+06
testmetric{foo="bar"} 1.0 1.6341228e+06
testmetric{foo="bar"} 1.0 1.6341264e+06
testmetric{foo="bar"} 1.0 1.63413e+06
testmetric{foo="bar"} 1.0 1.6341336e+06
testmetric{foo="bar"} 1.0 1.6341372e+06
testmetric{foo="bar"} 1.0 1.6341408e+06
testmetric{foo="bar"} 1.0 1.6341444e+06
testmetric{foo="bar"} 1.0 1.634148e+06
testmetric{foo="bar"} 1.0 1.6341516e+06
testmetric{foo="bar"} 1.0 1.6341552e+06
testmetric{foo="bar"} 1.0 1.6341588e+06
testmetric{foo="bar"} 1.0 1.6341624e+06
testmetric{foo="bar"} 1.0 1.634166e+06
testmetric{foo="bar"} 1.0 1.6341696e+06
testmetric{foo="bar"} 1.0 1.6341732e+06
testmetric{foo="bar"} 1.0 1.6341768e+06
testmetric{foo="bar"} 1.0 1.6341804e+06
testmetric{foo="bar"} 1.0 1.634184e+06
testmetric{foo="bar"} 1.0 1.6341876e+06
testmetric{foo="bar"} 1.0 1.6341912e+06
testmetric{foo="bar"} 1.0 1.6341948e+06
testmetric{foo="bar"} 1.0 1.6341984e+06
testmetric{foo="bar"} 1.0 1.634202e+06
testmetric{foo="bar"} 1.0 1.6342056e+06
testmetric{foo="bar"} 1.0 1.6342092e+06
testmetric{foo="bar"} 1.0 1.6342128e+06
testmetric{foo="bar"} 1.0 1.6342164e+06
testmetric{foo="bar"} 1.0 1.63422e+06
testmetric{foo="bar"} 1.0 1.6342236e+06
testmetric{foo="bar"} 1.0 1.6342272e+06
testmetric{foo="bar"} 1.0 1.6342308e+06
testmetric{foo="bar"} 1.0 1.6342344e+06
testmetric{foo="bar"} 1.0 1.634238e+06
testmetric{foo="bar"} 1.0 1.6342416e+06
testmetric{foo="bar"} 1.0 1.6342452e+06
testmetric{foo="bar"} 1.0 1.6342488e+06
testmetric{foo="bar"} 1.0 1.6342524e+06
testmetric{foo="bar"} 1.0 1.634256e+06
testmetric{foo="bar"} 1.0 1.6342596e+06
testmetric{foo="bar"} 1.0 1.6342632e+06
testmetric{foo="bar"} 1.0 1.6342668e+06
testmetric{foo="bar"} 1.0 1.6342704e+06
testmetric{foo="bar"} 1.0 1.634274e+06
testmetric{foo="bar"} 1.0 1.6342776e+06
testmetric{foo="bar"} 1.0 1.6342812e+06
testmetric{foo="bar"} 1.0 1.6342848e+06
testmetric{foo="bar"} 1.0 1.6342884e+06
testmetric{foo="bar"} 1.0 1.634292e+06
testmetric{foo="bar"} 1.0 1.6342956e+06
testmetric{foo="bar"} 1.0 1.6342992e+06
testmetric{foo="bar"} 1.0 1.6343028e+06
testmetric{foo="bar"} 1.0 1.6343064e+06
testmetric{foo="bar"} 1.0 1.63431e+06
testmetric{foo="bar"} 1.0 1.6343136e+06
testmetric{foo="bar"} 1.0 1.6343172e+06
testmetric{foo="bar"} 1.0 1.6343208e+06
testmetric{foo="bar"} 1.0 1.6343244e+06
testmetric{foo="bar"} 1.0 1.634328e+06
testmetric{foo="bar"} 1.0 1.6343316e+06
testmetric{foo="bar"} 1.0 1.6343352e+06
testmetric{foo="bar"} 1.0 1.6343388e+06
testmetric{foo="bar"} 1.0 1.6343424e+06
testmetric{foo="bar"} 1.0 1.634346e+06
testmetric{foo="bar"} 1.0 1.6343496e+06
testmetric{foo="bar"} 1.0 1.6343532e+06
testmetric{foo="bar"} 1.0 1.6343568e+06
testmetric{foo="bar"} 1.0 1.6343604e+06
testmetric{foo="bar"} 1.0 1.634364e+06
testmetric{foo="bar"} 1.0 1.6343676e+06
testmetric{foo="bar"} 1.0 1.6343712e+06
testmetric{foo="bar"} 1.0 1.6343748e+06
testmetric{foo="bar"} 1.0 1.6343784e+06
testmetric{foo="bar"} 1.0 1.634382e+06
testmetric{foo="bar"} 1.0 1.6343856e+06
testmetric{foo="bar"} 1.0 1.6343892e+06
testmetric{foo="bar"} 1.0 1.6343928e+06
testmetric{foo="bar"} 1.0 1.6343964e+06
testmetric{foo="bar"} 1.0 1.6344e+06
testmetric{foo="bar"} 1.0 1.6344036e+06
testmetric{foo="bar"} 1.0 1.6344072e+06
testmetric{foo="bar"} 1.0 1.6344108e+06
testmetric{foo="bar"} 1.0 1.6344144e+06
testmetric{foo="bar"} 1.0 1.634418e+06
testmetric{foo="bar"} 1.0 1.6344216e+06
testmetric{foo="bar"} 1.0 1.6344252e+06
testmetric{foo="bar"} 1.0 1.6344288e+06
testmetric{foo="bar"} 1.0 1.6344324e+06
testmetric{foo="bar"} 1.0 1.634436e+06
testmetric{foo="bar"} 1.0 1.6344396e+06
testmetric{foo="bar"} 1.0 1.6344432e+06
testmetric{foo="bar"} 1.0 1.6344468e+06
testmetric{foo="bar"} 1.0 1.6344504e+06
testmetric{foo="bar"} 1.0 1.634454e+06
testmetric{foo="bar"} 1.0 1.6344576e+06
testmetric{foo="bar"} 1.0 1.6344612e+06
testmetric{foo="bar"} 1.0 1.6344648e+06
testmetric{foo="bar"} 1.0 1.6344684e+06
testmetric{foo="bar"} 1.0 1.634472e+06
testmetric{foo="bar"} 1.0 1.6344756e+06
testmetric{foo="bar"} 1.0 1.6344792e+06
testmetric{foo="bar"} 1.0 1.6344828e+06
testmetric{foo="bar"} 1.0 1.6344864e+06
testmetric{foo="bar"} 1.0 1.63449e+06
testmetric{foo="bar"} 1.0 1.6344936e+06
testmetric{foo="bar"} 1.0 1.6344972e+06
testmetric{foo="bar"} 1.0 1.6345008e+06
testmetric{foo="bar"} 1.0 1.6345044e+06
testmetric{foo="bar"} 1.0 1.634508e+06
testmetric{foo="bar"} 1.0 1.6345116e+06
testmetric{foo="bar"} 1.0 1.6345152e+06
testmetric{foo="bar"} 1.0 1.6345188e+06
testmetric{foo="bar"} 1.0 1.6345224e+06
testmetric{foo="bar"} 1.0 1.634526e+06
testmetric{foo="bar"} 1.0 1.6345296e+06
testmetric{foo="bar"} 1.0 1.6345332e+06
testmetric{foo="bar"} 1.0 1.6345368e+06
testmetric{foo="bar"} 1.0 1.6345404e+06
testmetric{foo="bar"} 1.0 1.634544e+06
testmetric{foo="bar"} 1.0 1.6345476e+06
testmetric{foo="bar"} 1.0 1.6345512e+06
testmetric{foo="bar"} 1.0 1.6345548e+06
testmetric{foo="bar"} 1.0 1.6345584e+06
testmetric{foo="bar"} 1.0 1.634562e+06
testmetric{foo="bar"} 1.0 1.6345656e+06
testmetric{foo="bar"} 1.0 1.6345692e+06
testmetric{foo="bar"} 1.0 1.6345728e+06
testmetric{foo="bar"} 1.0 1.6345764e+06
testmetric{foo="bar"} 1.0 1.63458e+06
testmetric{foo="bar"} 1.0 1.6345836e+06
testmetric{foo="bar"} 1.0 1.6345872e+06
testmetric{foo="bar"} 1.0 1.6345908e+06
testmetric{foo="bar"} 1.0 1.6345944e+06
testmetric{foo="bar"} 1.0 1.634598e+06
testmetric{foo="bar"} 1.0 1.6346016e+06
testmetric{foo="bar"} 1.0 1.6346052e+06
testmetric{foo="bar"} 1.0 1.6346088e+06
testmetric{foo="bar"} 1.0 1.6346124e+06
testmetric{foo="bar"} 1.0 1.634616e+06
testmetric{foo="bar"} 1.0 1.6346196e+06
testmetric{foo="bar"} 1.0 1.6346232e+06
testmetric{foo="bar"} 1.0 1.6346268e+06
testmetric{foo="bar"} 1.0 1.6346304e+06
testmetric{foo="bar"} 1.0 1.634634e+06
testmetric{foo="bar"} 1.0 1.6346376e+06
testmetric{foo="bar"} 1.0 1.6346412e+06
testmetric{foo="bar"} 1.0 1.6346448e+06
testmetric{foo="bar"} 1.0 1.6346484e+06
testmetric{foo="bar"} 1.0 1.634652e+06
testmetric{foo="bar"} 1.0 1.6346556e+06
testmetric{foo="bar"} 1.0 1.6346592e+06
testmetric{foo="bar"} 1.0 1.6346628e+06
testmetric{foo="bar"} 1.0 1.6346664e+06
testmetric{foo="bar"} 1.0 1.63467e+06
testmetric{foo="bar"} 1.0 1.6346736e+06
testmetric{foo="bar"} 1.0 1.6346772e+06
testmetric{foo="bar"} 1.0 1.6346808e+06
testmetric{foo="bar"} 1.0 1.6346844e+06
testmetric{foo="bar"} 1.0 1.634688e+06
testmetric{foo="bar"} 1.0 1.6346916e+06
testmetric{foo="bar"} 1.0 1.6346952e+06
testmetric{foo="bar"} 1.0 1.6346988e+06
testmetric{foo="bar"} 1.0 1.6347024e+06
testmetric{foo="bar"} 1.0 1.634706e+06
testmetric{foo="bar"} 1.0 1.6347096e+06
testmetric{foo="bar"} 1.0 1.6347132e+06
testmetric{foo="bar"} 1.0 1.6347168e+06
testmetric{foo="bar"} 1.0 1.6347204e+06
testmetric{foo="bar"} 1.0 1.634724e+06
testmetric{foo="bar"} 1.0 1.6347276e+06
testmetric{foo="bar"} 1.0 1.6347312e+06
testmetric{foo="bar"} 1.0 1.6347348e+06
testmetric{foo="bar"} 1.0 1.6347384e+06
testmetric{foo="bar"} 1.0 1.634742e+06
testmetric{foo="bar"} 1.0 1.6347456e+06
testmetric{foo="bar"} 1.0 1.6347492e+06
testmetric{foo="bar"} 1.0 1.6347528e+06
testmetric{foo="bar"} 1.0 1.6347564e+06
testmetric{foo="bar"} 1.0 1.63476e+06
testmetric{foo="bar"} 1.0 1.6347636e+06
testmetric{foo="bar"} 1.0 1.6347672e+06
testmetric{foo="bar"} 1.0 1.6347708e+06
testmetric{foo="bar"} 1.0 1.6347744e+06
testmetric{foo="bar"} 1.0 1.634778e+06
testmetric{foo="bar"} 1.0 1.6347816e+06
testmetric{foo="bar"} 1.0 1.6347852e+06
testmetric{foo="bar"} 1.0 1.6347888e+06
testmetric{foo="bar"} 1.0 1.6347924e+06
testmetric{foo="bar"} 1.0 1.634796e+06
testmetric{foo="bar"} 1.0 1.6347996e+06
testmetric{foo="bar"} 1.0 1.6348032e+06
testmetric{foo="bar"} 1.0 1.6348068e+06
testmetric{foo="bar"} 1.0 1.6348104e+06
testmetric{foo="bar"} 1.0 1.634814e+06
testmetric{foo="bar"} 1.0 1.6348176e+06
testmetric{foo="bar"} 1.0 1.6348212e+06
testmetric{foo="bar"} 1.0 1.6348248e+06
testmetric{foo="bar"} 1.0 1.6348284e+06
testmetric{foo="bar"} 1.0 1.634832e+06
testmetric{foo="bar"} 1.0 1.6348356e+06
testmetric{foo="bar"} 1.0 1.6348392e+06
testmetric{foo="bar"} 1.0 1.6348428e+06
testmetric{foo="bar"} 1.0 1.6348464e+06
testmetric{foo="bar"} 1.0 1.63485e+06
testmetric{foo="bar"} 1.0 1.6348536e+06
testmetric{foo="bar"} 1.0 1.6348572e+06
testmetric{foo="bar"} 1.0 1.6348608e+06
testmetric{foo="bar"} 1.0 1.6348644e+06
testmetric{foo="bar"} 1.0 1.634868e+06
testmetric{foo="bar"} 1.0 1.6348716e+06
testmetric{foo="bar"} 1.0 1.6348752e+06
testmetric{foo="bar"} 1.0 1.6348788e+06
testmetric{foo="bar"} 1.0 1.6348824e+06
testmetric{foo="bar"} 1.0 1.634886e+06
testmetric{foo="bar"} 1.0 1.6348896e+06
testmetric{foo="bar"} 1.0 1.6348932e+06
testmetric{foo="bar"} 1.0 1.6348968e+06
testmetric{foo="bar"} 1.0 1.6349004e+06
testmetric{foo="bar"} 1.0 1.634904e+06
testmetric{foo="bar"} 1.0 1.6349076e+06
testmetric{foo="bar"} 1.0 1.6349112e+06
testmetric{foo="bar"} 1.0 1.6349148e+06
testmetric{foo="bar"} 1.0 1.6349184e+06
testmetric{foo="bar"} 1.0 1.634922e+06
testmetric{foo="bar"} 1.0 1.6349256e+06
testmetric{foo="bar"} 1.0 1.6349292e+06
testmetric{foo="bar"} 1.0 1.6349328e+06
testmetric{foo="bar"} 1.0 1.6349364e+06
testmetric{foo="bar"} 1.0 1.63494e+06
testmetric{foo="bar"} 1.0 1.6349436e+06
testmetric{foo="bar"} 1.0 1.6349472e+06
testmetric{foo="bar"} 1.0 1.6349508e+06
testmetric{foo="bar"} 1.0 1.6349544e+06
testmetric{foo="bar"} 1.0 1.634958e+06
testmetric{foo="bar"} 1.0 1.6349616e+06
testmetric{foo="bar"} 1.0 1.6349652e+06
testmetric{foo="bar"} 1.0 1.6349688e+06
testmetric{foo="bar"} 1.0 1.6349724e+06
testmetric{foo="bar"} 1.0 1.634976e+06
testmetric{foo="bar"} 1.0 1.6349796e+06
testmetric{foo="bar"} 1.0 1.6349832e+06
testmetric{foo="bar"} 1.0 1.6349868e+06
testmetric{foo="bar"} 1.0 1.6349904e+06
testmetric{foo="bar"} 1.0 1.634994e+06
testmetric{foo="bar"} 1.0 1.6349976e+06
testmetric{foo="bar"} 1.0 1.6350012e+06
testmetric{foo="bar"} 1.0 1.6350048e+06
testmetric{foo="bar"} 1.0 1.6350084e+06
testmetric{foo="bar"} 1.0 1.635012e+06
testmetric{foo="bar"} 1.0 1.6350156e+06
testmetric{foo="bar"} 1.0 1.6350192e+06
testmetric{foo="bar"} 1.0 1.6350228e+06
testmetric{foo="bar"} 1.0 1.6350264e+06
testmetric{foo="bar"} 1.0 1.63503e+06
testmetric{foo="bar"} 1.0 1.6350336e+06
testmetric{foo="bar"} 1.0 1.6350372e+06
testmetric{foo="bar"} 1.0 1.6350408e+06
testmetric{foo="bar"} 1.0 1.6350444e+06
testmetric{foo="bar"} 1.0 1.635048e+06
testmetric{foo="bar"} 1.0 1.6350516e+06
testmetric{foo="bar"} 1.0 1.6350552e+06
testmetric{foo="bar"} 1.0 1.6350588e+06
testmetric{foo="bar"} 1.0 1.6350624e+06
testmetric{foo="bar"} 1.0 1.635066e+06
testmetric{foo="bar"} 1.0 1.6350696e+06
testmetric{foo="bar"} 1.0 1.6350732e+06
testmetric{foo="bar"} 1.0 1.6350768e+06
testmetric{foo="bar"} 1.0 1.6350804e+06
testmetric{foo="bar"} 1.0 1.635084e+06
testmetric{foo="bar"} 1.0 1.6350876e+06
testmetric{foo="bar"} 1.0 1.6350912e+06
testmetric{foo="bar"} 1.0 1.6350948e+06
testmetric{foo="bar"} 1.0 1.6350984e+06
testmetric{foo="bar"} 1.0 1.635102e+06
testmetric{foo="bar"} 1.0 1.6351056e+06
testmetric{foo="bar"} 1.0 1.6351092e+06
testmetric{foo="bar"} 1.0 1.6351128e+06
testmetric{foo="bar"} 1.0 1.6351164e+06
testmetric{foo="bar"} 1.0 1.63512e+06
testmetric{foo="bar"} 1.0 1.6351236e+06
testmetric{foo="bar"} 1.0 1.6351272e+06
testmetric{foo="bar"} 1.0 1.6351308e+06
testmetric{foo="bar"} 1.0 1.6351344e+06
testmetric{foo="bar"} 1.0 1.635138e+06
testmetric{foo="bar"} 1.0 1.6351416e+06
testmetric{foo="bar"} 1.0 1.6351452e+06
testmetric{foo="bar"} 1.0 1.6351488e+06
testmetric{foo="bar"} 1.0 1.6351524e+06
testmetric{foo="bar"} 1.0 1.635156e+06
testmetric{foo="bar"} 1.0 1.6351596e+06
testmetric{foo="bar"} 1.0 1.6351632e+06
testmetric{foo="bar"} 1.0 1.6351668e+06
testmetric{foo="bar"} 1.0 1.6351704e+06
testmetric{foo="bar"} 1.0 1.635174e+06
testmetric{foo="bar"} 1.0 1.6351776e+06
testmetric{foo="bar"} 1.0 1.6351812e+06
testmetric{foo="bar"} 1.0 1.6351848e+06
testmetric{foo="bar"} 1.0 1.6351884e+06
testmetric{foo="bar"} 1.0 1.635192e+06
testmetric{foo="bar"} 1.0 1.6351956e+06
testmetric{foo="bar"} 1.0 1.6351992e+06
testmetric{foo="bar"} 1.0 1.6352028e+06
testmetric{foo="bar"} 1.0 1.6352064e+06
testmetric{foo="bar"} 1.0 1.63521e+06
